original_image_path,processed_image_path,true_label,baseline_pred,compressed_pred,baseline_correct,compressed_correct,prediction_match,baseline_confidence,compressed_confidence,baseline_time_ms,compressed_time_ms
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\2 no.jpeg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\2 no.jpg,0,0,0,1,1,1,0.0646965131163597,0.1926279217004776,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\20 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\20 no.jpg,0,0,0,1,1,1,0.1663875430822372,0.1112771108746528,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\21 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\21 no.jpg,0,0,0,1,1,1,0.0159412585198879,0.0667627230286598,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\22 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\22 no.jpg,0,0,0,1,1,1,0.0275429245084524,0.0303013920783996,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\23 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\23 no.jpg,0,1,1,0,0,1,0.8252916932106018,0.7079638838768005,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\24 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\24 no.jpg,0,0,0,1,1,1,0.0171518195420503,0.0366937145590782,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\25 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\25 no.jpg,0,0,0,1,1,1,0.1323693096637725,0.0187003146857023,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\26 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\26 no.jpg,0,0,0,1,1,1,0.0211453158408403,0.1521050035953521,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\27 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\27 no.jpg,0,0,0,1,1,1,0.0548717826604843,0.2271945029497146,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\28 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\28 no.jpg,0,0,0,1,1,1,0.1540124118328094,0.2475063949823379,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\29 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\29 no.jpg,0,0,0,1,1,1,0.0077271652407944,0.1007349267601966,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\3 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\3 no.jpg,0,0,0,1,1,1,0.1633611172437667,0.3758361637592315,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\30 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\30 no.jpg,0,1,0,0,1,0,0.586078941822052,0.3139155507087707,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\31 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\31 no.jpg,0,0,0,1,1,1,0.0069474689662456,0.119396761059761,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\32 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\32 no.jpg,0,0,0,1,1,1,0.0496437586843967,0.0768040046095848,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\33 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\33 no.jpg,0,0,0,1,1,1,0.0124673126265406,0.0605846978724002,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\34 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\34 no.jpg,0,0,0,1,1,1,0.0398140326142311,0.245942160487175,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\35 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\35 no.jpg,0,0,0,1,1,1,0.2317776083946228,0.1373796164989471,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\36 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\36 no.jpg,0,0,0,1,1,1,0.3314806520938873,0.3781323730945587,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\37 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\37 no.jpg,0,0,0,1,1,1,0.0054174670949578,0.0093110548332333,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\38 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\38 no.jpg,0,0,1,1,0,0,0.0438873097300529,0.8653774261474609,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\39 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\39 no.jpg,0,0,0,1,1,1,0.0081047434359788,0.1326883882284164,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\4 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\4 no.jpg,0,0,0,1,1,1,0.0943662673234939,0.3606841266155243,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\40 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\40 no.jpg,0,0,0,1,1,1,0.0852376371622085,0.1364788562059402,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\41 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\41 no.jpg,0,0,0,1,1,1,0.0852376371622085,0.1364788562059402,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\42 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\42 no.jpg,0,0,0,1,1,1,0.0012319472152739,0.0035126414149999,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\43 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\43 no.jpg,0,0,0,1,1,1,0.0235018506646156,0.041715495288372,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\44no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\44no.jpg,0,0,0,1,1,1,0.2102202475070953,0.1327112168073654,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\45 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\45 no.jpg,0,1,0,0,1,0,0.6211099028587341,0.167066752910614,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\46 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\46 no.jpg,0,0,0,1,1,1,0.0665816217660904,0.0671224519610405,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\47 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\47 no.jpg,0,0,1,1,0,0,0.0894976481795311,0.6110388040542603,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\48 no.jpeg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\48 no.jpg,0,0,0,1,1,1,0.0070295999757945,0.0112869553267955,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\49 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\49 no.jpg,0,0,0,1,1,1,0.0086912717670202,0.3299641013145447,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\5 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\5 no.jpg,0,0,0,1,1,1,0.0084696551784873,0.1564067602157592,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\50 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\50 no.jpg,0,0,1,1,0,0,0.3503656685352325,0.6977813243865967,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\6 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\6 no.jpg,0,0,0,1,1,1,0.068828210234642,0.0333122871816158,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\7 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\7 no.jpg,0,0,0,1,1,1,0.3315606415271759,0.3515592515468597,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\8 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\8 no.jpg,0,0,1,1,0,0,0.0438873097300529,0.8653774261474609,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\9 no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\9 no.jpg,0,0,0,1,1,1,0.0531448684632778,0.0871644467115402,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N1.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N1.jpg,0,1,1,0,0,1,0.7342265248298645,0.9461820721626282,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N11.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N11.jpg,0,0,0,1,1,1,0.2906080186367035,0.3403219282627105,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N15.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N15.jpg,0,1,0,0,1,0,0.5451692938804626,0.2074947655200958,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N16.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N16.jpg,0,0,1,1,0,0,0.2126752734184265,0.7122867107391357,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N17.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N17.jpg,0,0,1,1,0,0,0.3567900955677032,0.675295889377594,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N19.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N19.jpg,0,0,0,1,1,1,0.0747714266180992,0.2723386883735657,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N2.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N2.jpg,0,0,0,1,1,1,0.0266043171286582,0.0669795498251915,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N20.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N20.jpg,0,0,0,1,1,1,0.1144123524427414,0.3584530651569366,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N21.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N21.jpg,0,0,0,1,1,1,0.0194190982729196,0.0188027042895555,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N22.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N22.jpg,0,0,0,1,1,1,0.0945634022355079,0.2080348879098892,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N26.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N26.jpg,0,0,0,1,1,1,0.0759579986333847,0.0539885982871055,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N3.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N3.jpg,0,0,0,1,1,1,0.0548506714403629,0.4598278701305389,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N5.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N5.jpg,0,0,0,1,1,1,0.0943662673234939,0.3606841266155243,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\N6.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\N6.jpg,0,0,1,1,0,0,0.4663185775279999,0.904883086681366,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 1.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 1.jpg,0,0,0,1,1,1,0.0086912717670202,0.3299641013145447,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 10.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 10.jpg,0,0,0,1,1,1,0.0236966572701931,0.019039012491703,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 100.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 100.jpg,0,0,1,1,0,0,0.1447752118110656,0.9286648035049438,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 2.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 2.jpg,0,0,0,1,1,1,0.0220125988125801,0.0346981510519981,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 3.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 3.jpg,0,0,0,1,1,1,0.179400160908699,0.3561937808990478,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 4.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 4.jpg,0,0,0,1,1,1,0.0548506714403629,0.4598278701305389,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 5.jpeg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 5.jpg,0,0,1,1,0,0,0.2824477255344391,0.9330399036407472,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 6.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 6.jpg,0,0,0,1,1,1,0.302430659532547,0.489649087190628,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 7.jpeg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 7.jpg,0,0,0,1,1,1,0.0057616671547293,0.0213088113814592,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 8.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 8.jpg,0,0,0,1,1,1,0.0010311616351827,0.0016333035891875,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 89.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 89.jpg,0,0,0,1,1,1,0.0077833011746406,0.0116578992456197,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 9.png,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 9.jpg,0,0,0,1,1,1,0.0064182002097368,0.0052106431685388,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 90.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 90.jpg,0,0,0,1,1,1,0.058468148112297,0.0336789637804031,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 91.jpeg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 91.jpg,0,0,0,1,1,1,0.0196773167699575,0.1776359975337982,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 92.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 92.jpg,0,0,1,1,0,0,0.0316484197974205,0.7567347884178162,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 923.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 923.jpg,0,0,1,1,0,0,0.0769785121083259,0.5838987231254578,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 94.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 94.jpg,0,0,0,1,1,1,0.0041247047483921,0.0798605233430862,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 95.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 95.jpg,0,1,1,0,0,1,0.5904130935668945,0.619765043258667,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 96.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 96.jpg,0,0,1,1,0,0,0.0985758975148201,0.5631989240646362,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 97.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 97.jpg,0,0,0,1,1,1,0.0041007488034665,0.0358487889170646,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 98.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 98.jpg,0,0,0,1,1,1,0.012054949067533,0.0136641338467597,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no 99.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no 99.jpg,0,0,0,1,1,1,0.0123258214443922,0.0158586539328098,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\no.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\no.jpg,0,0,0,1,1,1,0.0802187100052833,0.3177539408206939,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No11.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No11.jpg,0,0,0,1,1,1,0.0057616671547293,0.0213088113814592,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No12.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No12.jpg,0,0,0,1,1,1,0.2691668570041656,0.3585761785507202,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No13.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No13.jpg,0,0,0,1,1,1,0.0152835892513394,0.0051223603077232,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No14.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No14.jpg,0,0,1,1,0,0,0.1432059556245803,0.6400177478790283,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No15.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No15.jpg,0,0,0,1,1,1,0.0846108943223953,0.2227117717266082,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No16.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No16.jpg,0,0,0,1,1,1,0.0016275398666039,0.0063951713964343,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No17.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No17.jpg,0,0,0,1,1,1,0.0846108943223953,0.2227117717266082,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No18.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No18.jpg,0,0,0,1,1,1,0.001058007357642,0.0099746435880661,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No19.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No19.jpg,0,0,0,1,1,1,0.0071075214073061,0.0283809918910264,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No20.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No20.jpg,0,0,1,1,0,0,0.3283174335956573,0.7823649644851685,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No21.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No21.jpg,0,0,0,1,1,1,0.0086024515330791,0.056308664381504,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\no\No22.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\no\No22.jpg,0,0,0,1,1,1,0.0609303526580333,0.3409264683723449,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y1.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y1.jpg,1,1,1,1,1,1,0.9988903403282166,0.993343472480774,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y10.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y10.jpg,1,1,1,1,1,1,0.9981866478919984,0.9803358912467957,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y100.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y100.jpg,1,1,1,1,1,1,0.9852908849716188,0.9518062472343444,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y101.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y101.jpg,1,1,1,1,1,1,0.9126809239387512,0.8023499250411987,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y102.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y102.jpg,1,1,1,1,1,1,0.9962032437324524,0.9779119491577148,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y103.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y103.jpg,1,1,1,1,1,1,0.9997524619102478,0.9994418025016784,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y104.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y104.jpg,1,1,1,1,1,1,0.9901913404464722,0.9974473714828492,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y105.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y105.jpg,1,1,1,1,1,1,0.9999815225601196,0.9992861151695251,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y106.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y106.jpg,1,1,1,1,1,1,0.9992616772651672,0.9988928437232972,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y107.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y107.jpg,1,1,1,1,1,1,0.9951855540275574,0.9375686049461364,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y108.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y108.jpg,1,1,1,1,1,1,0.9981027245521544,0.99772971868515,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y109.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y109.jpg,1,1,1,1,1,1,0.9727368354797364,0.9578590989112854,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y11.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y11.jpg,1,1,1,1,1,1,0.9947065711021424,0.9787907004356384,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y111.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y111.jpg,1,1,1,1,1,1,0.9969761371612548,0.9905247092247008,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y112.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y112.jpg,1,1,1,1,1,1,0.997556447982788,0.9913892149925232,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y113.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y113.jpg,1,1,1,1,1,1,0.8756375908851624,0.7221985459327698,0,0
